MSType,code,name,ISIN,ListingDate,market,IndustrialClass,CFIcode
上市認購(售)權證,059350,樺漢凱基9A購01,TW20Z0593505,2020/03/19,上市,,RWSCCA
上市認購(售)權證,059351,台虹凱基99購01,TW20Z0593513,2020/03/19,上市,,RWSCCA
上市認購(售)權證,059352,台灣50富邦01購01,TW20Z0593521,2020/03/19,上市,,RWBCCA
上市認購(售)權證,059353,滬深2X富邦9A購02,TW20Z0593539,2020/03/19,上市,,RWBCCA
上市認購(售)權證,059354,臺指反富邦9B購01,TW20Z0593547,2020/03/19,上市,,RWBCCA
上市認購(售)權證,059355,國巨富邦9B購03,TW20Z0593554,2020/03/19,上市,,RWSCCA
上市認購(售)權證,059356,滬深2X永豐99購02,TW20Z0593562,2020/03/19,上市,,RWBCCA
上市認購(售)權證,059357,華通永豐99購01,TW20Z0593570,2020/03/19,上市,,RWSCCA
上市認購(售)權證,059358,旺宏永豐99購02,TW20Z0593588,2020/03/19,上市,,RWSCCA
上市認購(售)權證,059359,精元永豐99購01,TW20Z0593596,2020/03/19,上市,,RWSCCA
上市認購(售)權證,059360,全新永豐99購02,TW20Z0593604,2020/03/19,上市,,RWSCCA
上市認購(售)權證,059361,玉晶光永豐99購04,TW20Z0593612,2020/03/19,上市,,RWSCCA
上市認購(售)權證,059362,健策永豐99購03,TW20Z0593620,2020/03/19,上市,,RWSCCA
上市認購(售)權證,059363,超眾永豐99購02,TW20Z0593638,2020/03/19,上市,,RWSCCA
上市認購(售)權證,059364,昇陽半永豐99購02,TW20Z0593646,2020/03/19,上市,,RWSCCA
上市認購(售)權證,059365,T50反1台新99購01,TW20Z0593653,2020/03/19,上市,,RWBCCE
上市認購(售)權證,059366,台積電台新99購04,TW20Z0593661,2020/03/19,上市,,RWSCCE
上市認購(售)權證,059367,台灣50元富01購03,TW20Z0593679,2020/03/19,上市,,RWBCCA
上市認購(售)權證,059368,T50正2元富99購02,TW20Z0593687,2020/03/19,上市,,RWBCCA
上市認購(售)權證,059369,滬深2X元富9C購01,TW20Z0593695,2020/03/19,上市,,RWBCCA
上市認購(售)權證,059370,玉晶光元富99購02,TW20Z0593703,2020/03/19,上市,,RWSCCA
上市認購(售)權證,059371,聯鈞元富99購02,TW20Z0593711,2020/03/19,上市,,RWSCCA
上市認購(售)權證,059372,台灣50群益99購02,TW20Z0593729,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059373,滬深2X群益01購03,TW20Z0593737,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059374,A50正2群益01購01,TW20Z0593745,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059375,道瓊反群益9C購02,TW20Z0593752,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059376,國巨群益99購09,TW20Z0593760,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059377,台積電群益99購09,TW20Z0593778,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059378,台光電群益9B購01,TW20Z0593786,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059379,聯電亞東99購02,TW20Z0593794,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059380,鴻海亞東99購01,TW20Z0593802,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059381,TPK亞東99購01,TW20Z0593810,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059382,台灣50凱基99購02,TW20Z0593828,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059383,台灣50凱基99購03,TW20Z0593836,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059384,上証2X凱基9B購01,TW20Z0593844,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059385,滬深2X凱基9C購03,TW20Z0593851,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059386,上銀凱基99購07,TW20Z0593869,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059387,華通凱基9A購03,TW20Z0593877,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059388,國巨凱基99購13,TW20Z0593885,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059389,國巨凱基99購14,TW20Z0593893,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059390,華新科凱基99購05,TW20Z0593901,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059391,立積凱基9A購01,TW20Z0593919,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059392,臺股指凱基99購38,TW20Z0593927,2020/03/20,上市,,RWICCE
上市認購(售)權證,059393,臺股指凱基99購39,TW20Z0593935,2020/03/20,上市,,RWICCE
上市認購(售)權證,059394,臺股指凱基99購40,TW20Z0593943,2020/03/20,上市,,RWICCE
上市認購(售)權證,059395,T50反1元富99購03,TW20Z0593950,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059396,T50反1元富99購04,TW20Z0593968,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059397,T50反1元富99購05,TW20Z0593976,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059398,滬深2X元富9C購02,TW20Z0593984,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059399,滬深2X元富9C購03,TW20Z0593992,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059400,滬深2X元富9C購04,TW20Z0594008,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059401,牧德元富99購01,TW20Z0594016,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059402,台灣50台新99購01,TW20Z0594024,2020/03/20,上市,,RWBCCE
上市認購(售)權證,059403,T50反1台新03購03,TW20Z0594032,2020/03/20,上市,,RWBCCE
上市認購(售)權證,059404,鴻海台新99購03,TW20Z0594040,2020/03/20,上市,,RWSCCE
上市認購(售)權證,059405,台灣50國票01購01,TW20Z0594057,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059406,台灣50國票9A購08,TW20Z0594065,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059407,台灣50國票9B購01,TW20Z0594073,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059408,台灣50國票9B購02,TW20Z0594081,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059409,台灣50國票9C購01,TW20Z0594099,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059410,滬深2X國票9A購04,TW20Z0594107,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059411,臺股指國票99購17,TW20Z0594115,2020/03/20,上市,,RWICCE
上市認購(售)權證,059412,臺股指國票99購18,TW20Z0594123,2020/03/20,上市,,RWICCE
上市認購(售)權證,059413,台灣50元大99購05,TW20Z0594131,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059414,台灣50元大9A購02,TW20Z0594149,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059415,台灣50元大9A購03,TW20Z0594156,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059416,T50反1元大99購08,TW20Z0594164,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059417,上証反元大9C購01,TW20Z0594172,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059418,上証反元大9C購02,TW20Z0594180,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059419,滬深2X元大99購03,TW20Z0594198,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059420,滬深2X元大99購04,TW20Z0594206,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059421,滬深2X元大99購05,TW20Z0594214,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059422,滬深2X元大99購06,TW20Z0594222,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059423,滬深2X元大9A購01,TW20Z0594230,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059424,SGBR2X元大9A購01,TW20Z0594248,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059425,SGBR2X元大9A購02,TW20Z0594255,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059426,鴻海元大99購31,TW20Z0594263,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059427,國巨元大99購24,TW20Z0594271,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059428,國巨元大99購25,TW20Z0594289,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059429,台積電元大99購35,TW20Z0594297,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059430,台積電元大99購36,TW20Z0594305,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059431,旺宏元大99購14,TW20Z0594313,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059432,聯發科元大99購26,TW20Z0594321,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059433,聯發科元大99購27,TW20Z0594339,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059434,全新元大99購05,TW20Z0594347,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059435,大立光元大99購17,TW20Z0594354,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059436,大立光元大99購18,TW20Z0594362,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059437,京鼎元大99購02,TW20Z0594370,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059438,群創元大99購06,TW20Z0594388,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059439,健策元大9B購01,TW20Z0594396,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059440,康控元大9B購01,TW20Z0594404,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059441,祥碩元大99購02,TW20Z0594412,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059442,祥碩元大99購03,TW20Z0594420,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059443,嘉聯益元大9B購01,TW20Z0594438,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059444,臺股指元大99購25,TW20Z0594446,2020/03/20,上市,,RWICCE
上市認購(售)權證,059445,臺股指元大99購26,TW20Z0594453,2020/03/20,上市,,RWICCE
上市認購(售)權證,059446,臺股指元大99購27,TW20Z0594461,2020/03/20,上市,,RWICCE
上市認購(售)權證,059447,臺股指元大99購28,TW20Z0594479,2020/03/20,上市,,RWICCE
上市認購(售)權證,059448,上証2X永豐99購01,TW20Z0594487,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059449,滬深2X永豐99購03,TW20Z0594495,2020/03/20,上市,,RWBCCA
上市認購(售)權證,059450,和大永豐99購01,TW20Z0594503,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059451,國巨永豐99購05,TW20Z0594511,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059452,全新永豐99購03,TW20Z0594529,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059453,奇力新永豐99購01,TW20Z0594537,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059454,亞光永豐99購01,TW20Z0594545,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059455,玉晶光永豐99購05,TW20Z0594552,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059456,智易永豐99購01,TW20Z0594560,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059457,立積永豐99購02,TW20Z0594578,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059458,鎧勝永豐99購01,TW20Z0594586,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059459,訊芯永豐99購04,TW20Z0594594,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059460,GIS永豐99購02,TW20Z0594602,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059461,鈺齊永豐99購03,TW20Z0594610,2020/03/20,上市,,RWSCCA
上市認購(售)權證,059462,台灣50元大9C購06,TW20Z0594628,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059463,台灣50元大9C購07,TW20Z0594636,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059464,台灣50元大9C購08,TW20Z0594644,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059465,台灣50元大9C購09,TW20Z0594651,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059466,國巨元大99購26,TW20Z0594669,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059467,旺宏元大99購15,TW20Z0594677,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059468,智邦元大99購02,TW20Z0594685,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059469,智邦元大99購03,TW20Z0594693,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059470,華新科元大99購16,TW20Z0594701,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059471,華新科元大99購17,TW20Z0594719,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059472,T50正2群益99購01,TW20Z0594727,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059473,T50反1群益99購03,TW20Z0594735,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059474,元石油群益99購01,TW20Z0594743,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059475,元石油群益99購02,TW20Z0594750,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059476,道瓊指群益9C購01,TW20Z0594768,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059477,FBVIX群益99購01,TW20Z0594776,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059478,FBVIX群益9A購01,TW20Z0594784,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059479,國巨群益99購10,TW20Z0594792,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059480,美律群益9A購01,TW20Z0594800,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059481,華新科群益99購05,TW20Z0594818,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059482,貿聯群益99購05,TW20Z0594826,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059483,臺股指群益99購17,TW20Z0594834,2020/03/23,上市,,RWICCE
上市認購(售)權證,059484,臺股指群益99購18,TW20Z0594842,2020/03/23,上市,,RWICCE
上市認購(售)權證,059485,台灣50兆豐99購02,TW20Z0594859,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059486,A50正2兆豐9A購01,TW20Z0594867,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059487,聯發科兆豐99購03,TW20Z0594875,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059488,大立光兆豐99購03,TW20Z0594883,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059489,上証2X國票9A購01,TW20Z0594891,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059490,國巨國票99購09,TW20Z0594909,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059491,國巨國票9A購05,TW20Z0594917,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059492,國巨國票9A購06,TW20Z0594925,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059493,國巨國票9B購01,TW20Z0594933,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059494,國巨國票9C購01,TW20Z0594941,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059495,台灣50元富9C購02,TW20Z0594958,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059496,T50正2元富99購03,TW20Z0594966,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059497,滬深2X元富9C購05,TW20Z0594974,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059498,滬深2X元富9C購06,TW20Z0594982,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059499,滬深2X元富9C購07,TW20Z0594990,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059500,鴻海元富99購11,TW20Z0595005,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059501,可成元富99購01,TW20Z0595013,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059502,台灣50台新9B購04,TW20Z0595021,2020/03/23,上市,,RWBCCE
上市認購(售)權證,059503,大立光富邦9B購04,TW20Z0595039,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059504,台灣50永豐99購08,TW20Z0595047,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059505,上証2X永豐99購02,TW20Z0595054,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059506,滬深2X永豐99購04,TW20Z0595062,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059507,鴻海永豐99購03,TW20Z0595070,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059508,聯發科永豐99購03,TW20Z0595088,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059509,奇力新永豐99購02,TW20Z0595096,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059510,華新科永豐99購07,TW20Z0595104,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059511,宏達電永豐99購02,TW20Z0595112,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059512,晶豪科永豐99購02,TW20Z0595120,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059513,揚明光永豐99購01,TW20Z0595138,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059514,嘉澤永豐99購02,TW20Z0595146,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059515,牧德永豐99購01,TW20Z0595153,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059516,TPK永豐99購01,TW20Z0595161,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059517,茂林永豐99購02,TW20Z0595179,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059518,康控永豐99購01,TW20Z0595187,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059519,台郡永豐99購01,TW20Z0595195,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059520,台表科永豐99購02,TW20Z0595203,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059521,南電永豐99購03,TW20Z0595211,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059522,上証2X凱基9B購02,TW20Z0595229,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059523,滬深2X凱基9C購04,TW20Z0595237,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059524,FBVIX凱基9A購02,TW20Z0595245,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059525,上銀凱基99購08,TW20Z0595252,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059526,鴻海凱基99購12,TW20Z0595260,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059527,聯發科凱基99購16,TW20Z0595278,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059528,華新科凱基99購06,TW20Z0595286,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059529,華新科凱基9A購04,TW20Z0595294,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059530,華新科凱基9A購05,TW20Z0595302,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059531,華新科凱基9B購02,TW20Z0595310,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059532,華新科凱基9B購03,TW20Z0595328,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059533,富邦金凱基99購01,TW20Z0595336,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059534,國泰金凱基99購01,TW20Z0595344,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059535,玉山金凱基99購01,TW20Z0595351,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059536,新光金凱基99購05,TW20Z0595369,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059537,大立光凱基99購09,TW20Z0595377,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059538,健策凱基99購03,TW20Z0595385,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059539,緯穎凱基99購03,TW20Z0595393,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059540,新光金日盛99購01,TW20Z0595401,2020/03/23,上市,,RWSCCA
上市認購(售)權證,059541,T50正2康和99購01,TW20Z0595419,2020/03/23,上市,,RWBCCA
上市認購(售)權證,059542,聯發科亞東99購01,TW20Z0595427,2020/03/24,上市,,RWSCCA
上市認購(售)權證,059543,可成亞東99購02,TW20Z0595435,2020/03/24,上市,,RWSCCA
上市認購(售)權證,059544,創意亞東99購01,TW20Z0595443,2020/03/24,上市,,RWSCCA
上市認購(售)權證,059545,台灣50群益99購04,TW20Z0595450,2020/03/24,上市,,RWBCCA
上市認購(售)權證,059546,FBVIX群益99購03,TW20Z0595468,2020/03/24,上市,,RWBCCA
上市認購(售)權證,059547,國巨群益99購11,TW20Z0595476,2020/03/24,上市,,RWSCCA
上市認購(售)權證,059548,台積電群益99購10,TW20Z0595484,2020/03/24,上市,,RWSCCA
上市認購(售)權證,059549,台光電群益99購04,TW20Z0595492,2020/03/24,上市,,RWSCCA
上市認購(售)權證,059550,台灣50日盛99購02,TW20Z0595500,2020/03/24,上市,,RWBCCA
上市認購(售)權證,059551,T50正2康和99購02,TW20Z0595518,2020/03/24,上市,,RWBCCA
上市認購(售)權證,059552,台灣50凱基99購04,TW20Z0595526,2020/03/24,上市,,RWBCCA
上市認購(售)權證,059553,台灣50凱基99購05,TW20Z0595534,2020/03/24,上市,,RWBCCA
上市認購(售)權證,059554,台灣50凱基99購08,TW20Z0595542,2020/03/24,上市,,RWBCCA
上市認購(售)權證,059555,台灣50凱基9A購06,TW20Z0595559,2020/03/24,上市,,RWBCCA
上市認購(售)權證,059556,台灣50凱基9A購07,TW20Z0595567,2020/03/24,上市,,RWBCCA
上市認購(售)權證,059557,台灣50凱基9C購07,TW20Z0595575,2020/03/24,上市,,RWBCCA
上市認購(售)權證,059558,T50正2凱基9C購03,TW20Z0595583,2020/03/24,上市,,RWBCCA
